the napkin|il tovagliolo|217|2.00
the swan|il cigno|352|2.50
the corner|l'angolo|352|2.50
in a year|fra un anno|352|2.50
the outer ear|l'orecchio esterno|352|2.50
the oven|il forno|352|2.50
the wings|le ali|191|2.00
the nose|il naso|352|2.50
the orange|l'arancia|352|2.50
the formality|la formalità|352|2.50
the winter|l'inverno|352|2.50
the non-carbonated water|l'acqua naturale|352|2.50
the weapon|l'arma|196|2.00
Monday|lunedì|352|2.50
the ox|il bue|206|2.00
a Belgian|un belga|201|2.00
the watch/clock|l'orologio|352|2.50
the lady|la signora|352|2.50
the cat|il gatto|352|2.50
the vegetable|la verdura|223|2.00
the writer|lo scrittore/la scrittrice|352|2.50
the language|la lingua|352|2.50
the bridge|il ponte|352|2.50
the horn|il corno|204|2.00
the cake|il dolce|352|2.50
the evening|la sera|352|2.50
the seat|il posto|352|2.50
the garden|il giardino|352|2.50
the tasks|i compiti|352|2.50
the flu|l'influenza|352|2.50
the horns (of an animal)|le corna|202|2.00
the orange juice|la spremuta d'arancia|352|2.50
the prison|il carcere|207|2.00
the football/soccer|il calcio|352|2.50
the seller|il venditore/la venditrice|352|2.50
the echoes|gli echi|226|2.00
the flock|il gregge|206|2.00
the classrooms|le aule|352|2.50
the water|l'acqua|352|2.50
the wing|l'ala|213|2.00
the roof|il tetto|352|2.50
the hair|i capelli|352|2.50
the flocks|le greggi|215|2.00
the classroom|l'aula|352|2.50
the sugar|lo zucchero|352|2.50
the fan/enthusiast|il fanatico/la fanatica|352|2.50
the window|la finestra|352|2.50
some chairs|delle sedie|352|2.50
the sandwich|il panino|352|2.50
the architect|l'architetto/a|352|2.50
the dining room|la sala da pranzo|352|2.50
the peach|la pesca|352|2.50
the face|la faccia|352|2.50
the dining hall/cafeteria|la mensa|352|2.50
the (sports) court|il campo|352|2.50
the sun|il sole|352|2.50
the employee|l'impiegato/l'impiegata|352|2.50
the flower|il fiore|352|2.50
the factory|la fabbrica|352|2.50
the oxen|i buoi|236|2.00
the cost|la costa|352|2.50
the client|il/la cliente|352|2.50
the hour|l'ora|352|2.50
the telephone|il telefono|352|2.50
the wine|il vino|352|2.50
the wood|il legno|352|2.50
the potatoes|le patate|352|2.50
the pancake|la focaccia|352|2.50
the mushroom|i funghi|352|2.50
the pen|la penna|352|2.50
the bone|l'osso|352|2.50
the family|la famiglia|352|2.50
the happiness|la felicità|352|2.50
the aunt|la zia|352|2.50
the spring|la primavera|352|2.50
the exit|l'uscita|352|2.50
the tennis|il tennis|352|2.50
the garlic|l'aglio|6|2.00
the technician|il tecnico|6|2.00
the young lady|la signorina|352|2.50
the waitress|la cameriera|352|2.50
the center|il centro|352|2.50
the circle|il cerchio|6|2.00
the grape|l'uva|352|2.50
the Spanish|lo spagnolo|352|2.50
the automobile|la macchina|352|2.50
the lion|il leone|352|2.50
the pens|le penne|352|2.50
the cycling|il ciclismo|6|2.00
the supermarket|il supermercato|341|2.50
the meal|il pasto|6|2.00
the husband|il marito|6|2.00
the ankle|la caviglia|6|2.00
the newspaper|il giornale|6|2.00
the drugstore|la farmacia|6|2.00
the dollar|il dollaro|6|2.00
the artist|l'artista|6|2.00
the prawns/shrimps|gli scampi / i gamberi|6|2.00
the hairdresser|il parrucchiere/la parrucchiera|6|2.00
the program|il programma|6|2.00
the lorry/truck|l'autocarro / il camion|6|2.00
the library|la biblioteca|6|2.00
the shoe shop|il negozio di scarpe|6|2.00
the fire service|i pompieri|6|2.00
the lime|il calce|6|2.00
the apple|la mela|6|2.00
the beds|i letti|340|2.50
the basket|il cesto|334|2.50
the coach car|il pullman|343|2.50
the homework/task|il compito|344|2.50
the blueberry pie|la torta di mirtillo|6|2.00
the stomach|la stomaco|341|2.50
the day before yesterday|l'altroieri|6|2.00
the seafood|il pesce|340|2.50
the cake|la torta|6|2.00
the ambulance|l'ambulanza|6|2.00
the beer|la birra|6|2.00
the point|il punto|335|2.50
the television|la televisione|339|2.50
the medicine|la medicina|349|2.50
the autumn|l'autunno|363|2.50
the tea|il the/il tè|339|2.50
the sister|la sorella|344|2.50
the sales clerk|il commesso/la commessa|6|2.00
the painter|il pittore/la pittrice|6|2.00
the mobile phone|cellulare|6|2.00
the very rare steak|la bistecca molto al sangue|340|2.50
the chair|la sedia|6|2.00
the gasoline|la benzina|352|2.50
the eye|l'occhio|6|2.00
February|febbraio|360|2.50
the year|l'anno|345|2.50
the coffee|il caffè|351|2.50
the blood|il sangue|354|2.50
the mineral water|l'acqua minerale|340|2.50
the plant|la pianta|6|2.00
the volleyball|la pallavolo|6|2.00
the memory|la memoria|347|2.50
the shoe|la scarpa|351|2.50
the hands|le mani|327|2.50
the secretary|la segretaria/il segretario|357|2.50
the roundtrip ticket|il biglietto di andata e ritorno|359|2.50
the daughter|la figlia|358|2.50
the waiter/waitress|il camariere/la cameriera|6|2.00
the pharmacy|la farmacia|341|2.50
the toilet|il bagno|340|2.50
the interview|l'intervista|342|2.50
the red wine|il vino rosso|359|2.50
the dentist|il dentista|366|2.50
the laptop|il portatile|6|2.00
the city hall|il municipio|352|2.50
the green salad|l'insalata|359|2.50
the desert|il deserto|347|2.50
the program/schedule|il programma|366|2.50
the price|il prezzo|361|2.50
the person|la persona|6|2.00
the melon|il melone|354|2.50
the day|il giorno|6|2.00
the dress|il vestito|6|2.00
the umbrella|l'ombrello|362|2.50
the French|il francese|6|2.00
the bank|la banca|6|2.00
the key|la chiave|361|2.50
the disco/dance club|la discoteca|360|2.50
the candy|le caramelle|364|2.50
the lobster|l'aragosta|6|2.00
the friend|l'amico/l'amica|362|2.50
last night|ieri sera|366|2.50
the god|il dio|360|2.50
the fridge|il frigorifero|6|2.00
the temples|i templi|357|2.50
the bathroom|il bagno|6|2.00
the echo|l'eco|364|2.50
the change|il cambio|6|2.00
the reservation/booking|la riservazione|366|2.50
the speed|la velocità|368|2.50
weekdays|giorni feriali|368|2.50
the bon appetit|buon appetito|6|2.00
the hat|il cappello|6|2.00
the term/semester|il periodo / quadrimestre|6|2.00
the squirrel|lo scoiattolo|6|2.00
the gods|gli dei|370|2.50
the glass of water|il bicchiere d'acqua|6|2.00
the men|gli uomini|374|2.50
the timetable|l'orario|6|2.00
the forest|la foresta|6|2.00
the pencil|la matita|6|2.00
the hot chocolate|la cioccolata calda|6|2.00
the smile|il sorriso|6|2.00
March|marzo|6|2.00
the map|la cartina|6|2.00
the farewell|l'addio|6|2.00
the prescription|la ricetta|6|2.00
the ham|il prosciutto|6|2.00
the Friday|il veneredì|6|2.00
the valid|la validità|6|2.00
the job/work|il lavoro|6|2.00
the emergency|l'emergenza|6|2.00
the milk|il latte|6|2.00
the block|il blocco|6|2.00
the classroom|la classe|6|2.00
the mechanic|il meccanico|6|2.00
the chicken|il pollo|6|2.00
the hamburger|l'hamburger|6|2.00
the cream|la crema/la panna|6|2.00
the green peas|i piselli|6|2.00
the rain|la pioggia|6|2.00
a historical film|un film storico|6|2.00
the pantyhose|i collant|6|2.00
the letter|la lettera|6|2.00
the step|il passo|6|2.00
the shellfish|il mollusco|6|2.00
the plane ticket|il biglietto dell'aereo|6|2.00
the envelope|la busta|6|2.00
some Belgians|dei belgi|372|2.50
the rough book|il quaderno di brutta|372|1.78
the mistake|l'errore|6|2.00
the cup|la tazza|6|2.00
the butcher shop|la macelleria|6|2.00
the apricot|l'albicocca|6|2.00
the leg|la gamba|6|2.00
the cube|il cubo|6|2.00
the best|il/la migliore|6|2.00
the computer|il computer|6|2.00
the gym|la palestra|435|2.10
the cabbage|il cavolo|6|2.00
the Mathematics|la matematica|6|2.00
the pate|il patè|434|2.10
the living room|la salotto|6|2.00
the librarian|la libreria|6|2.00
the agenda/datebook|la agenda|434|2.10
the Greek|il greco|432|2.10
the hockey|l'hockey|440|2.10
the snooker|il biliardo|435|2.10
the cashier/cash register|la cassa|453|2.10
the explosion|l'esplosione|453|2.10
the builder|il muratore|453|2.10
the dry cleaner|il lavasecco|450|2.10
the unemployed|il disoccupato/la disoccupata|453|2.10
the fashion|la moda|6|2.00
the athletics|l'atletica|446|2.10
the cod|il merluzzo|452|2.10
the firefighter|il pompiere/la pompiera|447|2.10
the suit|l'abito|448|2.10
the pineapple|l'ananas|6|2.00
the raincoat|l'impermeabile|6|2.00
the east|l'est|6|2.00
the vinegar|l'aceto|452|2.10
the afternoon|il pomeriggio|6|2.00
the rat|il ratto|458|2.10
the morning|il mattino|6|2.00
the notice/warning|l'avvertimento|6|2.00
the butter|il burro|6|2.00
the workman|l'operaio|6|2.00
the air sickness|il mal d'aria|459|2.10
the History|la storia|6|2.00
the section|la sezione|462|2.10
the doctor (M.D.)|il medico|458|2.10
the student|il studente/la studentessa|6|2.00
the mirror|lo specchio|6|2.00
the juice|la spremuta|466|2.10
the boxing|il pugilato|464|2.10
the Italian Lire|le lire italiane|6|2.00
July|luglio|6|2.00
the tomato|il pomodoro|6|2.00
the cake/pastry/sweet shop|la pasticceria|6|2.00
the grapefruit|il pompelmo|473|2.10
the lesson|la lezione|6|2.00
the necklace|la collana|474|2.10
the plate|il piatto|6|2.00
the hill|il colle|473|2.10
the belt|la cintura|6|2.00
the bread|il pane|6|2.00
the pill|la pillola|6|2.00
the salt|il sale|6|2.00
the week|la settimana|6|2.00
the suburbs|i dintorni|6|2.00
the necktie|la cravatta|488|2.36
the reason|la ragione|488|2.36
the data|la data|6|2.00
the exam/test|l'esame|6|2.00
the radish|il rafano|6|2.00
the french fries|le patatine fritte|6|2.00
the film|il film|6|2.00
the films|i film|6|2.00
the book|il libro|6|2.00
the captain|il comandante|6|2.00
the telephone number|il numero di telefono|6|2.00
the jungle|la giungla|6|2.00
the shooting|lo sparo|446|2.10
the entrance|l'entrata|6|2.00
the dialing tone|il segnale acustico|6|2.00
the area code (prefix)|il prefisso|6|2.00
the study period|il periodo di studi|6|2.00
the oysters|le ostriche|6|2.00
the wallet|il portafogli|6|2.00
the experience|l'esperienza|6|2.00
musician|il/la musicista|6|2.00
Saturday|sabato|6|2.00
the sweet wine|il vino amabile|507|2.16
the arrival|l'arrivo|6|2.00
the tree|l'albero|6|2.00
the injection|l'iniezione|6|2.00
the letter box|la buca delle lettere|6|2.00
the leek|il porro|461|2.10
the stone|la pietra|6|2.00
the fly|la mosca|6|2.00
the patient (person)|il/la paziente|6|2.00
the Italian exercises|gli esercizi di italiano|6|2.00
the oval|l'ovale|6|2.00
the teacher/professor|il professore/la profesoressa|6|2.00
a cold|un raffreddore|6|2.00
the backpack|lo zaino|6|2.00
the nurse|l'infermiera|6|2.00
the future|il futuro|6|2.00
the recycling|il riciclaggio|6|2.00
the debate|il dibattito|6|2.00
one time|una volta|6|2.00
the croissant|il croissant / la brioche|475|2.10
the postman|il postino|6|2.00
the medication|la terapia|6|2.00
the student|lo studente/la studentessa|6|2.00
the cow|la mucca|6|2.00
the businessman|l'uomo d'affari|6|2.00
the journey|il viaggio|6|2.00
the cheese|il formaggio|6|2.00
November|novembre|6|2.00
the mole|la talpa|6|2.00
the furniture store|il mobilificio|6|2.00
the ice cream shop|la gelateria|6|2.00
the fire|il fuoco|6|2.00
the sports|gli sport|6|2.00
the currency|la divisa|6|2.00
this saturday|questo sabato|6|2.00
the wardrobe|la guardaroba|6|2.00
the meat|la carne|6|2.00
the girl|la ragazza|6|2.00
the quality|la qualità|6|2.00
the Wednesday|il mercoledì|6|2.00
the heart attack|l'infarto|6|2.00
the crab|il granchio|6|2.00
the (drinking) glass|il bicchiere|6|2.00
client|il/la cliente|6|2.00
the Italian|l'italiano/a|6|2.00
the value|il valore|6|2.00
the information office|l'ufficio informazioni|6|2.00
the feeling|il sentimento|6|2.00
the church|la chiesa|6|2.00
the day before yesterday|l'altro ieri|6|2.00
the dessert|il dolce|6|2.00
a romantic film|un film sentimentale|6|2.00
the dog|il cane|6|2.00
the surgeon|il chirurgo|6|2.00
the money|i soldi|6|2.00
the last name|il cognome|6|2.00
the buyer|il compratore/la compratrice|6|2.00
the knee|il ginocchio|6|2.00
the knee|le ginocchia/i ginocchi|6|2.00
the eyebrow|il sopracciglio|6|2.00
the eyebrows|le sopracciglia/i sopraccigli|6|2.00
a pork chop|un pezzo di maiale|6|2.00
the self-service shop|il negozio a self-service|6|2.00
the war|la guerra|6|2.00
the lettuce|la lattuga|6|2.00
the snake|il serpente|6|2.00
the chin|il mento|6|2.00
the shop|il negozio|6|2.00
the lamp|la lampada|6|2.00
the railroad|la ferrovia|6|2.00
the salad|l'insalata|6|2.00
the table tennis|il ping-pong|6|2.00
the circle|il circolo|6|2.00
a science-fiction film|un film di fantascienza|6|2.00
the cylinder|il cilindro|6|2.00
the post office|l'ufficio postale|6|2.00
the night|la notte|6|2.00
the last month|il mese scorso|6|2.00
the soup|la minestra|6|2.00
Thursday|giovedì|6|2.00
the nail (finger or toe)|l'unghia|6|2.00
an adventure film|un film d'avvenura|6|2.00
the omelet|la frittata|6|2.00
the politeness/the courtesy|la cortesia|6|2.00
the subway|il metropolitana|6|2.00
vegetables|gli ortaggi|6|2.00
the countryside|la campagna|6|2.00
the toe|il dito del piede|6|2.00
the cooperation|la cooperazione|6|2.00
the dinner|la cena|6|2.00
the truck|l'autocarro|6|2.00
the desk (lit. bench) (in classroom)|il banco|6|2.00
the police station|la polizia|6|2.00
the coast|la costa|6|2.00
the art|l'arte|6|2.00
the previous|la precedente|6|2.00
the cloud|la nuvola|6|2.00
the people|la gente|6|2.00
the Biologie|la biologia|6|2.00
the parents|i genitori|6|2.00
the holiday/the party|la festa|6|2.00
the bed|il letto|6|2.00
the sphere|la sfera|6|2.00
the traveler|il viaggiatore/la viaggiatrice|6|2.00
the rabbit|il coniglio|6|2.00
the work/the job|il lavoro|6|2.00
the knife|il coltello|6|2.00
the mouth|la bocca|6|2.00
the train|il treno|6|2.00
the helmet|il casco|6|2.00
the lawyer|l'avvocato/a|6|2.00
the pie|la crostata|6|2.00
the scarf|la sciarpa|6|2.00
the doctor|il medico|6|2.00
the steak|la bistecca|6|2.00
the hotel|l'albergo|6|2.00
the wardrobe|l'armadio|6|2.00
the sunstroke|il colpo di sole|6|2.00
the movie|il film|6|2.00
the brother|il fratello|6|2.00
the cookie|il boscotto|6|2.00
the waiter|il cameriere|6|2.00
the cap|il berretto|6|2.00
the inner ear|l'orecchio interno|6|2.00
the parcel|il pacco|6|2.00
the finger|il dito|6|2.00
the cathedral|la cattedrale/il duomo|6|2.00
the country/the nation|il paese|6|2.00
the scholar|lo studioso/la studiosa|6|2.00
the dairy|la latteria|6|2.00
the policeman|il poliziotto|6|2.00
the boss/director|il direttore/la direttrice|6|2.00
the English|l'inglese|6|2.00
the stairs|le scale|6|2.00
the caretaker|il bidello|6|2.00
the shoulder|la spalla|6|2.00
the station (radio/tv)|l'emittente|6|2.00
the pineapple juice|il succo d'ananas|6|2.00
the place|il posto|6|2.00
the counter|lo sportello|6|2.00
the chest|la torace|6|2.00
the dentist|il/la dentista|6|2.00
the bicycle|la bicicletta|6|2.00
the cider|il sidro|6|2.00
the engineer|l'ingegnere|6|2.00
the teacher (primary school)|il maestro/la maestra|6|2.00
the noon|il mezzogiorno|6|2.00
the gift|il regalo|6|2.00
the agent/the representative|il rappresentante/la rappresentante|6|2.00
the grocer's|il verduriere / fruttivendolo|6|2.00
the sausage|la salsiccia|6|2.00
the reservation|la prenotazione|6|2.00
the fever|la febbre|6|2.00
the traffic light|il semaforo|6|2.00
the pizza|la pizza|6|2.00
the animal|l'animale|6|2.00
the grass|l'erba|6|2.00
the wild boar|il cinghiale|6|2.00
the carbonated water|l'acqua gassata|6|2.00
the banana|la banana|6|2.00
the hot dog|l'hot dog|6|2.00
the soap|il sapone|6|2.00
the wrestling|la lotta|6|2.00
the pepper|il pepe|6|2.00
the next month|il mese prossimo|6|2.00
the sauce|la salsa|6|2.00
dentist|il/la dentista|6|2.00
the channel|il canale|6|2.00
the falcon|il falcone|6|2.00
the advice|il consiglio|6|2.00
the stationery store|la cartoleria|6|2.00
the tomato juice|il succo di pomodoro|6|2.00
the lemon|il limone|6|2.00
the mussels|le cozze|6|2.00
the peas|i piselli|6|2.00
the lemonade|la limonata|6|2.00
the sports field|il campo sportivo|6|2.00
the orange juice|il succo d'arancia|6|2.00
the hall|l'entrata|6|2.00
the paints|le pitture|6|2.00
the south|il sud|6|2.00
a spy film|un film di spionaggio|6|2.00
day before yesterday|avantieri|6|2.00
the throat|la gola|6|2.00
the flour|la farina|6|2.00
the tooth|il dente|6|2.00
the science|la scienza|6|2.00
the appetite|l'appetito|6|2.00
the raspberries|i lamponi|6|2.00
the garbage can|il bidone (della spazzatura)|6|2.00
the operator|l'operatore/l'operatrice|6|2.00
the pills|le pillole|6|2.00
the musician|il musicista|6|2.00
dead|morto(a)|6|2.00
the dessert/cake|il dolce|6|2.00
the station|la stazione|6|2.00
the woman|la donna|6|2.00
the Saturday|il sabato|6|2.00
a comedy|una commedia|6|2.00
the travel agent|l'agente di viaggio|6|2.00
the mouse|il topo|6|2.00
the sky|il cielo|6|2.00
the (bed) sheet|il lenzuolo|6|2.00
the plastic|la plastica|6|2.00
the tortoise|la tartaruga|6|2.00
the bathing suit|il costume da bagno|6|2.00
the employee|i'impiegato/l'impiegata|6|2.00
the mustard|la senape|6|2.00
the secretary|il segretario/la segretaria|6|2.00
the shop window|la vetrina|6|2.00
the white wine|il vino bianco|6|2.00
the thing|la cosa|6|2.00
the jeans|i jeans|6|2.00
the great-grandmother|la bisnonna|6|2.00
tired|stanco|6|2.00
the jewel|il gioiello|6|2.00
the green beans|i fagiolini|6|2.00
the floor (in buildings)|il piano|6|2.00
the pig|il maiale|6|2.00
the taxi|il taxi|6|2.00
December|dicembre|6|2.00
the turtle|la tartaruga|6|2.00
the exercise book|il quaderno|6|2.00
the beans|i fagioli|6|2.00
the car|l'auto|6|2.00
the lizard|la lucertola|6|2.00
the road|la strada|6|2.00
the tables|i tavoli|6|2.00
the copy|la copia|6|2.00
the carrot|la carota|6|2.00
the onion|la cipolla|6|2.00
the tongue|la lingua|6|2.00
the months|i mesi|6|2.00
the goat|la capra|6|2.00
the glass|il vetro|6|2.00
the rectangle|il rettangolo|6|2.00
the strawberries|le fragole|6|2.00
the boat|la nave|6|2.00
some mirrors|degli specchi|6|2.00
the fountain|la fontana|6|2.00
the television|il televisore|6|2.00
the building|l'edificio|6|2.00
the west|l'ovest|6|2.00
the pajamas|il pigiama|6|2.00
the nurse|l'infermiere/l'infermiera|6|2.00
the next week|la settimana prossima|6|2.00
the directory|l'elenco|6|2.00
a documentary|un documentario|6|2.00
the weekend|il fine settimana|6|2.00
bon appetit|buon appetito|6|2.00
the match (stick)|il flammifero|6|2.00
the square|il quadrato|6|2.00
the rugby|il rugby|6|2.00
the toilets|i servizi igienici|6|2.00
the stamp|il francobollo|6|2.00
the storm|il temporale|6|2.00
the next week|la prossima settimana|6|2.00
the Technology|la tecnologia|6|2.00
the sea sickness|il mal di mare|6|2.00
the bear|l'orso|6|2.00
the ears|le orecchie|6|2.00
the ashtray|il portacenere|6|2.00
a book of tickets|un blocchetto di biglietti|6|2.00
the trout|la trota|6|2.00
the homework|il compito|6|2.00
the baker|il fornaio/la fornaia|6|2.00
the leather|il cuoio|6|2.00
the player|il giocatore/la giocatrice|6|2.00
the side|il lato|6|2.00
the blanket|la coperta|6|2.00
the dressing|la medicazione|6|2.00
the check|il conto/l'assegno|6|2.00
swollen|tumefatto|6|2.00
the Biro|la penna a sfera|6|2.00
the backpacks|gli zaini|6|2.00
the banker|il banchiere/la banchiera|6|2.00
the telephone directory|la guida telefonica|6|2.00
the oil|l'olio|6|2.00
the ten-pin bowling|il bowling|6|2.00
the summer|l'estate|6|2.00
the coin|la moneta|6|2.00
the last year|l'anno scorso|6|2.00
the doctor's consulting room|l'ambulatorio del medico|6|2.00
the tip (money)|la mancia|6|2.00
the traveller|il viaggiatore|6|2.00
the swimming|il nuoto|6|2.00
the pound sterling|la sterlina|6|2.00
the bottle|la bottiglia|6|2.00
the jacket|la giacca|6|2.00
yesterday|ieri|6|2.00
the breakfast|la colazione|6|2.00
the chocolate mousse|la mousse al cioccolato|6|2.00
the kind/the sort|la specie|6|2.00
the fruit|la frutta|6|2.00
the shampoo|lo shampoo|6|2.00
the calculator|la calcolatrice|6|2.00
the sandwich|il tramezzino|6|2.00
the primary teacher|il maestro|6|2.00
the allergy|l'allergia|6|2.00
the staircase|la scala|6|2.00
the depatrure|la partenza|6|2.00
the notebook|il taccuino|6|2.00
the title|il titolo|6|2.00
the laboratory|il laboratorio|6|2.00
the Latin|il latino|6|2.00
the photo|la foto|6|2.00
the passport|il passaporto|6|2.00
the school|la scuola|6|2.00
the soda|la bevanda gassata|6|2.00
the vegetables|le verdure|6|2.00
the police|la polizia|6|2.00
the (american) football|il football americano|6|2.00
the toothpaste|il dentifricio|6|2.00
the food|il cibo|6|2.00
the noise|il rumore|6|2.00
the midnight|la mezzanotte|6|2.00
a a western|un film western|6|2.00
the accountant|il/la contabile|6|2.00
the bedroom|la camera da letto|6|2.00
the friends (fem)|le amiche|6|2.00
the flood|l'inondazione|6|2.00
the living room|il soggiorno|6|2.00
by air mail|per via aerea|6|2.00
the cherry|la ciliegia|6|2.00
the nightstand|il comodino|6|2.00
the moon|la luna|6|2.00
the last|l'ultima|6|2.00
opening hours|orario di apertura|6|2.00
the Art|l'educazione artistica|6|2.00
the mailbox|la cassetta delle lettere|6|2.00
the elephant|l'elefante|6|2.00
the trousers/the pants|i pantaloni|6|2.00
the overcoat|il soprabito|6|2.00
the man|l'uomo|6|2.00
the couch|il divano|6|2.00
the paper|la carta|6|2.00
the sidewalk|il marcipiede|6|2.00
the postage stamp|il francobollo|6|2.00
the baseball|il baseball|6|2.00
the Italian|l'italiano|6|2.00
the bag (shopping)|il sacchetto|6|2.00
the arm chair|la poltrona|6|2.00
the monkey|la scimmia|6|2.00
the project|il progetto|6|2.00
the staffroom|la sala insegnanti|6|2.00
the Sunday|la domenica|6|2.00
the steering wheel|il volante|6|2.00
the salary|lo stipendio|6|2.00
the cake/pie|la torta|6|2.00
the skin|la pelle|6|2.00
the father|il padre|6|2.00
the interest|l'interesse|6|2.00
the purse|la borsa|6|2.00
throat|la gola|6|2.00
September|settembre|6|2.00
the Physical Science|le scienze naturali|6|2.00
the shirt|la camicia|6|2.00
the north|il nord|6|2.00
the tray|il vassoio|6|2.00
the exchange rate|il tasso di cambio|6|2.00
